# Results collected after 25 snapshots.
x,y
-48.096000000000004,0.645959595959596
-47.80701368013089,0.7191919191919192
-47.518027360261776,0.7611111111111111
-47.229041040392666,0.7904040404040404
-46.940054720523555,0.8212121212121212
-46.65106840065444,0.8424242424242424
-46.36208208078533,0.8545454545454545
-46.07309576091622,0.8686868686868687
-45.7841094410471,0.8762626262626263
-45.49512312117799,0.8868686868686869
-45.20613680130887,0.8984848484848484
-44.91715048143976,0.9030303030303031
-44.62816416157065,0.9101010101010101
-44.339177841701535,0.9166666666666666
-44.050191521832424,0.9227272727272727
-43.761205201963314,0.9272727272727272
-43.4722188820942,0.9308080808080809
-43.183232562225086,0.9328282828282828
-42.894246242355976,0.9348484848484848
-42.60525992248686,0.9363636363636364
-42.31627360261775,0.9419191919191919
-42.02728728274864,0.9434343434343434
-41.73830096287952,0.9474747474747475
-41.44931464301041,0.9489898989898989
-41.1603283231413,0.9535353535353536
-40.87134200327218,0.9545454545454546
-40.58235568340307,0.956060606060606
-40.293369363533955,0.9575757575757575
-40.004383043664845,0.9585858585858585
-39.715396723795735,0.9616161616161616
-39.426410403926624,0.9636363636363636
-39.13742408405751,0.9636363636363636
-38.8484377641884,0.9641414141414142
-38.55945144431928,0.9651515151515152
-38.27046512445017,0.9656565656565657
-37.98147880458106,0.9666666666666667
-37.69249248471194,0.9681818181818181
-37.40350616484283,0.9681818181818181
-37.11451984497372,0.9686868686868687
-36.8255335251046,0.9696969696969697
-36.53654720523549,0.9707070707070707
-36.24756088536638,0.9722222222222222
-35.958574565497265,0.9727272727272728
-35.669588245628155,0.9737373737373738
-35.38060192575904,0.9747474747474747
-35.09161560588993,0.9767676767676767
-34.80262928602082,0.9767676767676767
-34.51364296615171,0.9772727272727273
-34.22465664628259,0.9777777777777777
-33.93567032641348,0.9792929292929293
-33.64668400654436,0.9803030303030303
-33.35769768667525,0.9808080808080808
-33.06871136680614,0.9808080808080808
-32.779725046937024,0.9818181818181818
-32.490738727067914,0.9818181818181818
-32.2017524071988,0.9828282828282828
-31.91276608732969,0.9833333333333333
-31.623779767460576,0.9833333333333333
-31.334793447591462,0.9833333333333333
-31.04580712772235,0.9833333333333333
-30.756820807853238,0.9838383838383838
-30.467834487984124,0.9838383838383838
-30.17884816811501,0.9843434343434343
-29.8898618482459,0.9853535353535353
-29.600875528376786,0.9853535353535353
-29.311889208507672,0.9858585858585859
-29.022902888638562,0.9868686868686869
-28.733916568769448,0.9873737373737373
-28.444930248900334,0.9873737373737373
-28.15594392903122,0.9873737373737373
-27.86695760916211,0.9873737373737373
-27.577971289292996,0.9873737373737373
-27.288984969423883,0.9873737373737373
-26.999998649554772,0.9878787878787879
-26.71101232968566,0.9888888888888889
-26.422026009816545,0.9888888888888889
-26.133039689947434,0.9893939393939394
-25.84405337007832,0.9893939393939394
-25.555067050209207,0.9893939393939394
-25.266080730340093,0.9893939393939394
-24.977094410470983,0.98989898989899
-24.68810809060187,0.98989898989899
-24.399121770732755,0.9904040404040404
-24.110135450863645,0.9904040404040404
-23.82114913099453,0.9904040404040404
-23.532162811125417,0.990909090909091
-23.243176491256307,0.990909090909091
-22.954190171387193,0.990909090909091
-22.66520385151808,0.9914141414141414
-22.376217531648965,0.9919191919191919
-22.087231211779855,0.9919191919191919
-21.79824489191074,0.9924242424242424
-21.509258572041627,0.9924242424242424
-21.220272252172517,0.9934343434343434
-20.931285932303403,0.9939393939393939
-20.64229961243429,0.9939393939393939
-20.353313292565176,0.9944444444444445
-20.064326972696065,0.9944444444444445
-19.77534065282695,0.9944444444444445
-19.486354332957838,0.9944444444444445
-19.197368013088727,0.9944444444444445
-18.908381693219614,0.9944444444444445
-18.6193953733505,0.9944444444444445
-18.33040905348139,0.9944444444444445
-18.041422733612276,0.9944444444444445
