samples
-7.251975834612841
-6.852430242590661
-6.486143862698469
-6.782039167412739
-7.412613068297814
-7.017738929179846
-7.647875862775695
-6.477946465876441
-6.670645313106749
-7.509787564317959
-7.602299960060424
-7.698754060364836
-6.666354508676404
-8.139084012878488
-7.071207097013551
-6.628449807636451
-6.965990243048614
-7.2435789363576655
-7.1154922900676905
-7.283008273586006
-7.375672019214827
-7.1472898594325045
-7.255594358011052
-6.758737167336703
-7.314300084051897
-7.3335132623981725
-7.275950330828214
-7.139152590985295
-6.264515122746177
-6.641133916995984
-7.532454736365799
-6.539995961945932
-6.756543787497675
-7.35424919804003
-7.460892776014596
-6.915288301401499
-6.863533023277376
-7.253327185180394
-7.35747499456077
-6.753055448260556
-7.2254190350578575
-6.743778657095172
-6.70749457290391
-6.90273063145291
-7.167817519955183
-7.67135702769986
-6.512344986903723
-6.094457737291759
-6.916967119317662
-7.230139359167845
-6.970064377062619
-7.588129646033437
-6.669726104939162
-7.181943392107675
-6.775212855933129
-7.316356361260419
-6.994189440974152
-7.099217666989781
-7.833888916103353
-6.6996681610493445
-6.876392336244416
-7.863874254623884
-7.803773413163687
-7.087711740047684
-7.254643872457045
-7.356775480228857
-7.59918763831915
-7.119323664049477
-7.645377161882321
-6.865514484166736
-6.898756854934521
-7.176123195925258
-7.0284265673806665
-7.475668482382
-7.080650335616177
-7.1393201532720045
-7.286615634262076
-7.489474526903209
-6.587772244775031
-7.71701029364134
-6.796483957890721
-6.7672933973540195
-6.856119750458297
-6.825601021030982
-6.37863532922188
-7.5028581565368935
-6.105810646209546
-7.270467101754942
-7.477610855448164
-7.07031161103529
-6.873666549230689
-7.589926808741703
-6.837018579405965
-6.946908290465839
-7.476754661143761
-6.867934333310163
-6.712193458823066
-7.432045409383923
-6.784592872613845
-6.743146564281195
-6.9356959823215245
-7.170716176108778
-7.088703534533034
-7.281768577385601
-7.282031141401294
-6.633267811204226
-7.2655202657874485
-7.174586027422288
-7.220749351591809
-6.867205495029086
-7.378214922774208
-6.7383129219100155
-6.832743455937412
-6.894939516071768
-8.241785535908777
-7.043120039235811
-6.8747546301170726
-7.212361983715202
-6.930919471939655
-7.161726613310094
-5.929796722492276
-7.604482504591042
-7.24209641716187
-6.415633667057691
-6.818732658566256
-7.882435555721808
-6.731217811447458
-6.820244569369885
-6.56149447559489
-7.136085816902455
-7.871152447773638
-7.161127716583985
-6.952819482747092
-6.7103619612805705
-6.956167115909201
-6.627445455844379
-7.586589213817
-6.967008390385354
-7.325565373572759
-6.548436790781081
-6.864045636528537
-7.170617247772496
-7.8962713582125925
-6.738955679585533
-7.424970783361218
-6.267749482383401
-7.521686166900306
-6.796118704602799
-6.425461968850451
-7.770212138747752
-7.434304680454071
-6.767854524862563
-7.413425847955044
-6.867149165681559
-7.301372477901103
-6.592730378897894
-6.723717486392927
-7.871923417743956
-7.230108780841844
-7.284370260983852
-6.4898946103554405
-6.876539108243947
-7.210125571652154
-6.316229227493222
-7.295455230010219
-7.338098599074656
-7.078623687565742
-6.993248477613536
-7.881459701321894
-7.277227140229732
-6.786340152997708
-7.128767030587867
-6.975488994933245
-6.621138995460632
-7.280614076287569
-7.072650075085576
-7.7169804920051375
-7.18671967863774
-6.976951228393559
-6.715345395055163
-7.235176976827182
-6.822631226397026
-7.29127937822472
-8.039406823574408
-6.635132522198166
-7.17433152304424
-6.8790714309970955
-7.704219214795146
-7.647960730582508
-6.892834740155905
-6.544952335021218
-6.853975399870796
-7.673569519982337
-7.2178302012887645
-7.210751819778541
-6.991731834308245
-7.441726481297839
-6.9825318212133745
-7.913463608692657
-6.900780966810061
-6.741437278154648
-7.563254478433395
-7.219635292127156
-7.595075801978618
-7.1600529244562185
-6.451562843023001
-7.462439333431162
-6.644251176755961
-7.447928848713787
-7.129585529877378
-7.11171580742975
-7.150959960268634
-6.513233365194999
-7.228929226684649
-6.713503254355919
-6.944009746609254
-6.523168342136979
-6.817857330293852
-6.5976849808237645
-6.81024887625853
-7.428723865906893
-5.875119182144132
-7.6662876801644675
-7.362357738739909
-7.024647768204505
-6.419943010313787
-7.298424072564514
-6.433397507238851
-6.943870619692179
-6.948024849901126
-7.317351982751524
-6.609878156406399
-6.885041311494293
-6.2400811159844825
-7.029109527945589
-6.967790452927069
-7.1789595309536995
-6.933929582551971
-6.142942134392343
-7.1388543490728615
-7.780835141120529
-7.5944206536171075
-7.953287088529162
-6.278821221053976
-6.466695700702437
-6.907958761525826
-6.850439623455163
-7.123079423976596
-6.55677258950009
-6.601284814701257
-7.119896892462686
-7.722457058005218
-7.36304539914374
-6.3567501805329165
-7.333733284932249
-7.502371134387551
-6.997776218532216
-7.4225760136510255
-6.638816642313891
-7.457948491726018
-6.575236689315149
-6.700043345447877
-7.173691319039227
-7.246738018190336
-6.763706765063427
-6.869795103726054
-7.4161127112085445
-7.692183163621395
-7.070186650160329
-7.116743962156457
-7.5770407164009566
-7.405640277270431
-6.329549262797589
-6.878078496534322
-6.724037232545033
-6.724356190968886
-7.308039371421941
-6.7933825052170205
-6.649533002489592
-7.03025685132991
-7.7122719370071895
-7.392658181363602
-6.399423991257453
-7.012779109876069
-7.473173037919163
-6.396534257566814
-6.7344704767280685
-7.826678515106325
-6.812512799536618
-7.287058946983056
-7.313687805610138
-7.089243166782336
-6.741303389826346
-6.8040417108943805
-6.606681350996913
-6.996713907292012
-6.939930810372971
-7.2385240539236975
-7.1352844650783975
-6.430885452452234
-7.62126581343447
-7.133590304652353
-7.407833727850636
-6.72038699916885
-7.25368786898631
-7.094679677989589
-7.388620130416859
-7.161292414285223
-7.103800080292599
-7.248734116077421
-7.007208562075146
-7.0802031928480655
-6.534310799999831
-7.717341990452098
-7.286562883737165
-6.585371121747633
-7.220434358612808
-7.001956160015826
-6.826650225667902
-6.2130364723282785
-7.268319308469673
-7.012605371266826
-6.722291773878983
-7.400616231142589
-6.841791255375682
-6.467258088127564
-7.515593878572383
-7.47698597662246
-6.563405328007427
-7.9604901618839214
-7.875517728778144
-6.9529310414591015
-6.906884062588471
-7.6674864136826155
-6.520825187191067
-6.805078203452983
-7.37074252600606
-6.537846640157003
-6.625011413858935
-7.810789423610254
-7.188422387697132
-7.350996655404185
-7.35939287076228
-7.145526519800494
-6.692974649076393
-7.464745990207888
-7.726679552733376
-7.346714402271946
-6.6923999699670125
-7.363747130701471
-8.014613786222364
-7.084968357097987
-6.458742989402308
-7.117930001171386
-7.267383530230016
-7.650432703333957
-7.00272074409815
-7.065990878050043
-7.581614121147337
-6.561660944208633
-7.468320528462614
-6.751270551419369
-6.427613797037789
-6.778907452332648
-7.5546013517679125
-7.449989894856213
-7.294205482457348
-7.512069716229764
-7.169468240996459
-7.044513384640814
-7.375342654054635
-7.217480194856397
-6.4630472755411725
-6.814544999837872
-7.522132910617719
-6.976981211985411
-6.863063146050822
-6.250865722451202
-7.012173875488324
-7.048884933551594
-6.889381290052356
-7.806073394364901
-7.220022035246153
-6.992412904825827
-6.652983599606738
-7.815118724228843
-6.982036327233725
-6.494796465169229
-6.755658802395866
-6.530902213679857
-6.487034590258512
-6.696106999995148
-6.405397368455516
-6.568367891478919
-6.7495745527079585
-7.077312122866106
-6.847593867307612
-7.066969527920684
-6.9455577949703216
-7.142081792909542
-7.2338675119419085
-6.543741479724505
-6.836962659140172
-7.079454596607614
-6.955663950459519
-7.002326280054964
-6.7763338916889655
-7.014236796119584
-6.680735754275973
-6.588178009499978
-7.609576483044227
-7.374226404492779
-7.390167989890697
-6.885302056176683
-7.285712112858469
-6.90238946039006
-6.954537264847049
-6.855198465487689
-6.65186303523119
-6.646900719650004
-7.168826966936202
-6.608680373118548
-7.016381739748701
-6.74610721502083
-7.351887011399399
-7.132513784096411
-6.589273648423233
-6.251911068016015
-7.705645582575337
-6.369714933276817
-7.672652553862731
-7.189173854402018
-6.8846915296564495
-6.639535792866491
-6.978616512051366
-6.827596822308526
-7.59189903266307
-7.5558655672419
-7.360085945335477
-6.747517213836098
-6.86224428472207
-6.825480045753972
-6.987470888009508
-6.877822790841016
-6.849429163330587
-7.258572367523132
-6.343975703205897
-7.059360620819348
-8.057844991464552
-6.8072616044860945
-6.6060435594486115
-7.13038508994595
-6.7995396554193235
-6.130129534789654
-7.047212540456959
-7.211572977643119
-6.882801048320591
-6.828645706561374
-7.589634351472775
-7.1718448067504035
-7.139683729510827
-6.723595786451385
-6.509001095076884
-6.40144295438667
-6.958591982805232
-6.796725771595086
-7.761588096868516
-7.595859958008861
-7.575495357116986
-6.776151664572838
-6.596444602156637
-6.9960536686219434
-7.644614592849727
-7.173539131371668
-7.194270401187279
-7.542836135470013
-7.5688135704381585
-7.180380928985716
-7.0627388081399385
-6.477255606099601
-7.449615028948755
-6.577314231950546
-7.280904216674966
-6.8959600691122835
-6.568597075691098
-7.322406949600273
-6.5665957888140705
-6.069108692003669
-7.240789227906696
-6.790287446690046
-7.040635763524685
-7.040394723041522
-6.9709053151787925
-6.76115595016662
-7.918042509598634
-7.126765677309179
-6.284063124728393
-7.066772354760634
-7.125171692488918
-6.872332956926405
-6.78942559366575
-6.631424883411085
-6.852929516105179
