# Results collected after 10000 snapshots.
9.39816	0.00000
9.46647	0.00000
9.53479	0.00001
9.60311	0.00001
9.67143	0.00001
9.73975	0.00001
9.80807	0.00002
9.87638	0.00002
9.94470	0.00003
10.01302	0.00004
10.08134	0.00004
10.14966	0.00005
10.21797	0.00006
10.28629	0.00007
10.35461	0.00007
10.42293	0.00008
10.49125	0.00009
10.55957	0.00010
10.62788	0.00011
10.69620	0.00012
10.76452	0.00013
10.83284	0.00014
10.90116	0.00016
10.96948	0.00017
11.03779	0.00019
11.10611	0.00020
11.17443	0.00021
11.24275	0.00022
11.31107	0.00024
11.37938	0.00025
11.44770	0.00027
11.51602	0.00029
11.58434	0.00030
11.65266	0.00032
11.72098	0.00033
11.78929	0.00035
11.85761	0.00037
11.92593	0.00039
11.99425	0.00040
12.06257	0.00043
12.13088	0.00045
12.19920	0.00047
12.26752	0.00048
12.33584	0.00051
12.40416	0.00054
12.47248	0.00056
12.54079	0.00059
12.60911	0.00062
12.67743	0.00064
12.74575	0.00067
12.81407	0.00070
12.88239	0.00072
12.95070	0.00074
13.01902	0.00077
13.08734	0.00081
13.15566	0.00084
13.22398	0.00088
13.29229	0.00091
13.36061	0.00095
13.42893	0.00100
13.49725	0.00103
13.56557	0.00107
13.63389	0.00110
13.70220	0.00114
13.77052	0.00119
13.83884	0.00122
13.90716	0.00127
13.97548	0.00132
14.04380	0.00136
14.11211	0.00141
14.18043	0.00146
14.24875	0.00150
14.31707	0.00155
14.38539	0.00161
14.45370	0.00166
14.52202	0.00172
14.59034	0.00177
14.65866	0.00183
14.72698	0.00190
14.79530	0.00197
14.86361	0.00203
14.93193	0.00210
15.00025	0.00217
15.06857	0.00224
15.13689	0.00232
15.20520	0.00240
15.27352	0.00249
15.34184	0.00257
15.41016	0.00266
15.47848	0.00275
15.54680	0.00284
15.61511	0.00294
15.68343	0.00306
15.75175	0.00317
15.82007	0.00329
15.88839	0.00342
15.95671	0.00357
16.02502	0.00371
16.09334	0.00388
16.16166	0.00408
16.22998	0.00438
16.29830	0.00539
16.36661	0.00667
16.43493	0.00796
16.50325	0.00931
16.57157	0.01070
16.63989	0.01211
16.70821	0.01357
16.77652	0.01507
16.84484	0.01661
16.91316	0.01822
16.98148	0.01987
17.04980	0.02154
17.11811	0.02319
17.18643	0.02495
17.25475	0.02673
17.32307	0.02859
17.39139	0.03050
17.45971	0.03239
17.52802	0.03436
17.59634	0.03639
17.66466	0.03845
17.73298	0.04060
17.80130	0.04285
17.86962	0.04505
17.93793	0.04737
18.00625	0.04978
18.07457	0.05222
18.14289	0.05466
18.21121	0.05724
18.27952	0.05991
18.34784	0.06262
18.41616	0.06545
18.48448	0.06831
18.55280	0.07130
18.62112	0.07434
18.68943	0.07743
18.75775	0.08068
18.82607	0.08397
18.89439	0.08736
18.96271	0.09087
19.03102	0.09445
19.09934	0.09815
19.16766	0.10204
19.23598	0.10599
19.30430	0.11001
19.37262	0.11421
19.44093	0.11853
19.50925	0.12302
19.57757	0.12767
19.64589	0.13232
19.71421	0.13717
19.78253	0.14212
19.85084	0.14740
19.91916	0.15270
19.98748	0.15815
20.05580	0.16380
20.12412	0.16958
20.19243	0.17567
20.26075	0.18193
20.32907	0.18835
20.39739	0.19504
20.46571	0.20186
20.53403	0.20903
20.60234	0.21640
20.67066	0.22406
20.73898	0.23194
20.80730	0.24020
20.87562	0.24854
20.94393	0.25724
21.01225	0.26638
21.08057	0.27583
21.14889	0.28550
21.21721	0.29569
21.28553	0.30620
21.35384	0.31710
21.42216	0.32846
21.49048	0.34047
21.55880	0.35300
21.62712	0.36606
21.69544	0.37959
21.76375	0.39387
21.83207	0.40880
21.90039	0.42452
21.96871	0.44103
22.03703	0.45845
22.10534	0.47673
22.17366	0.49612
22.24198	0.51677
22.31030	0.53874
22.37862	0.56234
22.44694	0.58754
22.51525	0.61491
22.58357	0.64496
22.65189	0.67811
22.72021	0.71539
22.78853	0.75854
22.85685	0.80995
22.92516	0.87646
22.99348	1.00000
