# Results collected after 100 snapshots.
-97.99548	0.01000
-97.89893	0.01000
-97.80239	0.01000
-97.70584	0.01000
-97.60929	0.01000
-97.51274	0.01000
-97.41619	0.01000
-97.31964	0.01000
-97.22309	0.01000
-97.12654	0.01000
-97.02999	0.01000
-96.93345	0.01000
-96.83690	0.01000
-96.74035	0.02000
-96.64380	0.03000
-96.54725	0.03000
-96.45070	0.03000
-96.35415	0.04000
-96.25760	0.04000
-96.16106	0.04000
-96.06451	0.04000
-95.96796	0.04000
-95.87141	0.04000
-95.77486	0.04000
-95.67831	0.04000
-95.58176	0.04000
-95.48521	0.04000
-95.38866	0.04000
-95.29212	0.04000
-95.19557	0.04000
-95.09902	0.04000
-95.00247	0.04000
-94.90592	0.04000
-94.80937	0.05000
-94.71282	0.06000
-94.61627	0.06000
-94.51972	0.06000
-94.42318	0.07000
-94.32663	0.07000
-94.23008	0.07000
-94.13353	0.07000
-94.03698	0.07000
-93.94043	0.09000
-93.84388	0.11000
-93.74733	0.11000
-93.65078	0.12000
-93.55424	0.12000
-93.45769	0.13000
-93.36114	0.13000
-93.26459	0.13000
-93.16804	0.14000
-93.07149	0.14000
-92.97494	0.16000
-92.87839	0.17000
-92.78184	0.18000
-92.68530	0.18000
-92.58875	0.18000
-92.49220	0.19000
-92.39565	0.19000
-92.29910	0.19000
-92.20255	0.19000
-92.10600	0.19000
-92.00945	0.19000
-91.91290	0.19000
-91.81636	0.20000
-91.71981	0.20000
-91.62326	0.20000
-91.52671	0.22000
-91.43016	0.22000
-91.33361	0.22000
-91.23706	0.22000
-91.14051	0.22000
-91.04396	0.22000
-90.94742	0.22000
-90.85087	0.22000
-90.75432	0.23000
-90.65777	0.23000
-90.56122	0.24000
-90.46467	0.24000
-90.36812	0.24000
-90.27157	0.24000
-90.17503	0.24000
-90.07848	0.24000
-89.98193	0.24000
-89.88538	0.24000
-89.78883	0.24000
-89.69228	0.24000
-89.59573	0.25000
-89.49918	0.25000
-89.40263	0.25000
-89.30609	0.25000
-89.20954	0.25000
-89.11299	0.25000
-89.01644	0.25000
-88.91989	0.26000
-88.82334	0.26000
-88.72679	0.27000
-88.63024	0.28000
-88.53369	0.28000
-88.43715	0.28000
-88.34060	0.28000
-88.24405	0.28000
-88.14750	0.29000
-88.05095	0.29000
-87.95440	0.30000
-87.85785	0.31000
-87.76130	0.31000
-87.66475	0.32000
-87.56821	0.34000
-87.47166	0.35000
-87.37511	0.35000
-87.27856	0.36000
-87.18201	0.37000
-87.08546	0.37000
-86.98891	0.37000
-86.89236	0.37000
-86.79581	0.37000
-86.69927	0.37000
-86.60272	0.38000
-86.50617	0.40000
-86.40962	0.41000
-86.31307	0.42000
-86.21652	0.45000
-86.11997	0.46000
-86.02342	0.48000
-85.92687	0.48000
-85.83033	0.49000
-85.73378	0.51000
-85.63723	0.52000
-85.54068	0.53000
-85.44413	0.55000
-85.34758	0.58000
-85.25103	0.59000
-85.15448	0.60000
-85.05793	0.60000
-84.96139	0.60000
-84.86484	0.63000
-84.76829	0.65000
-84.67174	0.66000
-84.57519	0.66000
-84.47864	0.71000
-84.38209	0.72000
-84.28554	0.73000
-84.18900	0.74000
-84.09245	0.74000
-83.99590	0.74000
-83.89935	0.75000
-83.80280	0.75000
-83.70625	0.75000
-83.60970	0.76000
-83.51315	0.78000
-83.41660	0.78000
-83.32006	0.78000
-83.22351	0.80000
-83.12696	0.82000
-83.03041	0.83000
-82.93386	0.85000
-82.83731	0.86000
-82.74076	0.86000
-82.64421	0.87000
-82.54766	0.87000
-82.45112	0.89000
-82.35457	0.89000
-82.25802	0.90000
-82.16147	0.91000
-82.06492	0.92000
-81.96837	0.93000
-81.87182	0.93000
-81.77527	0.93000
-81.67872	0.93000
-81.58218	0.93000
-81.48563	0.94000
-81.38908	0.94000
-81.29253	0.94000
-81.19598	0.94000
-81.09943	0.95000
-81.00288	0.95000
-80.90633	0.97000
-80.80978	0.97000
-80.71324	0.97000
-80.61669	0.97000
-80.52014	0.97000
-80.42359	0.97000
-80.32704	0.97000
-80.23049	0.97000
-80.13394	0.97000
-80.03739	0.99000
-79.94084	0.99000
-79.84430	0.99000
-79.74775	0.99000
-79.65120	0.99000
-79.55465	0.99000
-79.45810	0.99000
-79.36155	0.99000
-79.26500	0.99000
-79.16845	0.99000
-79.07190	0.99000
-78.97536	0.99000
-78.87881	0.99000
-78.78226	1.00000
