fs_id,snapshot,inr_db,interf_dbm
EP18,46,-43.397631029667934,-138.8750261483675
EP18,47,-37.07664514183921,-132.55404026053878
EP18,48,-45.374416340401154,-140.85181145910073
EP18,49,-47.1580031260294,-142.63539824472898
EP18,50,-32.84834353682783,-128.3257386555274
EP18,51,-35.681262072920845,-131.15865719162042
EP18,52,-53.21005900721511,-148.68745412591468
EP18,53,-37.240372501565275,-132.71776762026485
EP18,54,-45.77869971429723,-141.2560948329968
EP18,55,-35.04445447972546,-130.52184959842504
EP18,56,-47.03524400163661,-142.5126391203362
EP18,57,-45.13573937965293,-140.6131344983525
EP18,58,-45.60179031822503,-141.0791854369246
EP18,59,-47.80961877868921,-143.2870138973888
EP18,60,-41.62483743795346,-137.10223255665304
EP18,61,-37.07284221004727,-132.55023732874685
EP18,62,-36.07078465057907,-131.54817976927865
EP18,63,-40.068578841435,-135.54597396013457
EP18,64,-43.52348431622573,-139.0008794349253
EP18,65,-26.18734902800975,-121.66474414670932
EP18,66,-41.6707791560564,-137.14817427475597
EP18,67,-43.469787906064624,-138.9471830247642
EP18,68,-25.507378278588703,-120.98477339728828
EP18,69,-48.23182006283204,-143.70921518153162
EP18,70,-48.601795585942654,-144.07919070464223
EP18,71,-48.86884377454075,-144.34623889324033
EP18,72,-39.728069226809595,-135.20546434550917
EP18,73,-41.00277762854867,-136.48017274724825
EP18,74,-41.40258326402915,-136.87997838272872
EP18,75,-49.625984272880174,-145.10337939157975
EP18,76,-32.46330225179162,-127.9406973704912
EP18,77,-44.18945803023658,-139.66685314893616
EP18,78,-47.77921652482945,-143.25661164352903
EP18,79,-41.21184527577071,-136.6892403944703
EP18,80,-32.48135537578335,-127.95875049448293
EP18,81,-50.13709050286292,-145.6144856215625
EP18,82,-47.98891850370043,-143.4663136224
EP18,83,-45.1103737070556,-140.58776882575518
EP18,84,-38.93721145316337,-134.41460657186295
EP18,85,-41.69222301632087,-137.16961813502044
EP18,86,-46.43944898632142,-141.916844105021
EP18,87,-49.9088817782137,-145.38627689691327
EP18,88,-45.14533097699689,-140.62272609569646
EP18,89,-40.99775338427662,-136.4751485029762
EP18,90,-38.024042448176175,-133.50143756687575
EP18,91,-38.97648604053532,-134.4538811592349
EP18,92,-47.754661503929384,-143.23205662262896
EP18,93,-43.25994142078815,-138.73733653948773
EP18,94,-40.644421848773334,-136.1218169674729
EP18,95,-25.12676960396361,-120.60416472266319
EP18,96,-42.25833868911158,-137.73573380781116
EP18,97,-37.65913969906532,-133.1365348177649
EP18,98,-48.00903047148472,-143.4864255901843
EP18,99,-47.372627514007405,-142.85002263270698
EP18,100,-43.075742736300384,-138.55313785499996
EP19,1,-63.561578462729614,-159.0389735814292
EP19,2,-72.33955886304929,-167.81695398174887
EP19,3,-69.98079642042174,-165.45819153912132
EP19,4,-62.92583739215368,-158.40323251085326
EP19,5,-60.94626517009894,-156.42366028879852
EP19,6,-75.37075450330224,-170.8481496220018
EP19,7,-56.44240662030239,-151.91980173900197
EP19,8,-64.74064841296004,-160.21804353165962
EP19,9,-62.80751841091802,-158.2849135296176
EP19,10,-61.294639304149854,-156.77203442284943
EP19,11,-60.17413280887115,-155.65152792757073
EP19,12,-61.85859176314352,-157.3359868818431
EP19,13,-62.17093480900422,-157.6483299277038
EP19,14,-67.23253002043981,-162.7099251391394
EP19,15,-60.74855349532248,-156.22594861402206
EP19,16,-55.60495288167124,-151.0823480003708
EP19,17,-63.19599904408429,-158.67339416278386
EP19,18,-63.646225244331674,-159.12362036303125
EP19,19,-62.752298589437544,-158.22969370813712
EP19,20,-56.991218198648596,-152.46861331734817
EP19,21,-63.09575692553085,-158.57315204423043
EP19,22,-62.71207617545727,-158.18947129415685
EP19,23,-54.60223724289935,-150.07963236159893
EP19,24,-64.16089184483221,-159.63828696353178
EP19,25,-64.6775802335346,-160.15497535223417
EP19,26,-64.33018295801872,-159.8075780767183
EP19,27,-65.62385150080468,-161.10124661950425
EP19,28,-67.12997258555276,-162.60736770425234
EP19,29,-63.50639894034143,-158.983794059041
EP19,30,-56.632678435569346,-152.11007355426892
EP19,31,-63.69655909623529,-159.17395421493487
EP19,32,-61.27035625388666,-156.74775137258624
EP19,33,-59.546779965327005,-155.02417508402658
EP19,34,-62.85677126343634,-158.33416638213592
EP19,35,-66.02154908437672,-161.4989442030763
EP19,36,-67.43376858141406,-162.91116370011363
EP19,37,-60.491873901953085,-155.96926902065266
EP19,38,-59.549809043037556,-155.02720416173713
EP19,39,-62.29168281532381,-157.7690779340234
EP19,40,-63.087772081502266,-158.56516720020184
EP19,41,-60.071488355043556,-155.54888347374313
EP19,42,-73.13659014744837,-168.61398526614795
EP19,43,-59.85887474431064,-155.33626986301022
EP19,44,-65.71290309506347,-161.19029821376304
EP19,45,-59.06281267385455,-154.54020779255413
EP19,46,-60.18656202920465,-155.66395714790423
EP19,47,-68.09679238895734,-163.57418750765692
EP19,48,-71.14189381831429,-166.61928893701386
EP19,49,-63.99174789436168,-159.46914301306126
EP19,50,-71.50884074434211,-166.98623586304168
EP19,51,-57.63599445581613,-153.1133895745157
EP19,52,-77.803784179382,-173.28117929808158
EP19,53,-60.76915524352532,-156.2465503622249
EP19,54,-65.65090588539005,-161.12830100408962
EP19,55,-61.58272480078139,-157.06011991948097
EP19,56,-63.959178122400346,-159.43657324109992
EP19,57,-68.9311958528603,-164.40859097155987
EP19,58,-67.26236930491928,-162.73976442361885
EP19,59,-59.459902856052906,-154.93729797475248
EP19,60,-60.008886558241244,-155.48628167694082
EP19,61,-56.5377103151105,-152.01510543381008
EP19,62,-63.34414572266053,-158.8215408413601
EP19,63,-58.5141019936581,-153.99149711235768
EP19,64,-61.078595056646066,-156.55599017534564
EP19,65,-56.80685181220858,-152.28424693090815
EP19,66,-64.27880607851705,-159.75620119721663
EP19,67,-61.49124356168704,-156.96863868038662
EP19,68,-60.80569797350165,-156.28309309220123
EP19,69,-63.0830458118771,-158.56044093057668
EP19,70,-56.2883496142903,-151.76574473298987
EP19,71,-59.220604207864426,-154.697999326564
EP19,72,-61.16857508336628,-156.64597020206585
EP19,73,-58.295345468611146,-153.77274058731072
EP19,74,-62.08606569586922,-157.5634608145688
EP19,75,-63.78795173393968,-159.26534685263925
EP19,76,-60.05284237868963,-155.5302374973892
EP19,77,-55.348212957884016,-150.8256080765836
EP19,78,-65.04982401660476,-160.52721913530434
EP19,79,-63.90457949469851,-159.38197461339809
EP19,80,-61.89661304564723,-157.3740081643468
EP19,81,-66.42427114989837,-161.90166626859795
EP19,82,-59.84200188058858,-155.31939699928816
EP19,83,-62.186856319999634,-157.6642514386992
EP19,84,-63.244189096459536,-158.7215842151591
EP19,85,-55.130701591676285,-150.60809671037586
EP19,86,-58.331168556475546,-153.80856367517512
EP19,87,-53.8299779139021,-149.30737303260167
EP19,88,-64.1769605763422,-159.65435569504177
EP19,89,-61.74136909408253,-157.2187642127821
EP19,90,-63.896383645431456,-159.37377876413103
EP19,91,-63.13414274528412,-158.6115378639837
EP19,92,-67.80519068998973,-163.2825858086893
EP19,93,-62.76792306509742,-158.245318183797
EP19,94,-63.48563269421592,-158.9630278129155
EP19,95,-55.27255695482458,-150.74995207352416
EP19,96,-59.1418089963837,-154.61920411508328
EP19,97,-66.12361610867671,-161.6010112273763
EP19,98,-62.395067762728786,-157.87246288142836
EP19,99,-69.20915325544718,-164.68654837414675
EP19,100,-63.388684353617265,-158.86607947231684
EP20,1,-48.93237748394023,-144.4097726026398
EP20,2,-45.33062116608684,-140.80801628478642
EP20,3,-25.239251652518718,-120.7166467712183
EP20,4,-40.65367893641462,-136.1310740551142
EP20,5,-23.323430219055183,-118.80082533775476
EP20,6,-44.94728067490266,-140.42467579360223
EP20,7,-20.429804783074744,-115.90719990177432
EP20,8,-43.74265555417341,-139.220050672873
EP20,9,-21.0634058322527,-116.54080095095227
EP20,10,-50.53879186490079,-146.01618698360036
EP20,11,-17.90625719209102,-113.3836523107906
EP20,12,-35.56461910833238,-131.04201422703196
EP20,13,-16.236175135596866,-111.71357025429644
EP20,14,-35.52611124442464,-131.00350636312422
EP20,15,-25.347240189988156,-120.82463530868773
EP20,16,-27.30543758573124,-122.78283270443082
EP20,17,-30.779419940523297,-126.25681505922287
EP20,18,-43.28103916666194,-138.75843428536152
EP20,19,-41.720863224818174,-137.19825834351775
EP20,20,-25.431207274796677,-120.90860239349625
EP20,21,-32.68812585008533,-128.1655209687849
EP20,22,-35.503264721890844,-130.98065984059042
EP20,23,-32.93822533200881,-128.4156204507084
EP20,24,-32.33135523140014,-127.80875035009971
EP20,25,-25.524756172025405,-121.00215129072498
EP20,26,-23.23760652543021,-118.71500164412979
EP20,27,-12.673951918125809,-108.15134703682538
EP20,28,-35.6222212942744,-131.09961641297397
EP20,29,-46.89466044777299,-142.37205556647257
EP20,30,-27.505133926510283,-122.98252904520986
EP20,31,-28.596084909135357,-124.07348002783493
EP20,32,-48.085688518248844,-143.56308363694842
EP20,33,-44.1551410506255,-139.63253616932508
EP20,34,-13.887672902831198,-109.36506802153077
EP20,35,-27.696300824464828,-123.1736959431644
EP20,36,-38.09006229691636,-133.56745741561593
EP20,37,-32.32683221700661,-127.80422733570619
EP20,38,-23.82426107683584,-119.30165619553541
EP20,39,-35.59781280219801,-131.07520792089758
EP20,40,-32.4374745831128,-127.91486970181238
EP20,41,-32.68955178410434,-128.16694690280391
EP20,42,-41.15062440851622,-136.6280195272158
EP20,43,-27.832307832121955,-123.30970295082153
EP20,44,-29.01298226254643,-124.490377381246
EP20,45,-27.7023508955578,-123.17974601425738
EP20,46,-38.49990653333816,-133.97730165203774
EP20,47,-25.84940845017873,-121.3268035688783
EP20,48,-30.22120744730323,-125.6986025660028
EP20,49,-28.99379404426537,-124.47118916296495
EP20,50,-43.37096619705537,-138.84836131575494
EP20,51,-23.120164804251743,-118.59755992295132
EP20,52,-44.26545113119559,-139.74284624989517
EP20,53,-22.053229442643072,-117.53062456134265
EP20,54,-46.985288459129066,-142.46268357782864
EP20,55,-26.13850667012761,-121.61590178882719
EP20,56,-31.264336830353017,-126.74173194905259
EP20,57,-54.71858048765537,-150.19597560635495
EP20,58,-68.65633645950402,-164.1337315782036
EP20,59,-24.149426509156896,-119.62682162785647
EP20,60,-26.588879636752267,-122.06627475545184
EP20,61,-21.35684512803823,-116.8342402467378
EP20,62,-22.807187772905664,-118.28458289160524
EP20,63,-11.754836328663373,-107.23223144736295
EP20,64,-50.97055886842293,-146.4479539871225
EP20,65,-19.789617959789368,-115.26701307848894
EP20,66,-17.40806245273143,-112.885457571431
EP20,67,-24.48231974533769,-119.95971486403727
EP20,68,-36.01182249192573,-131.4892176106253
EP20,69,-40.71442798152421,-136.1918231002238
EP20,70,-27.286327392841656,-122.76372251154123
EP20,71,-18.660560249316404,-114.13795536801598
EP20,72,-27.626711599468933,-123.10410671816851
EP20,73,-7.408100374044196,-102.88549549274377
EP20,74,-27.987402480448566,-123.46479759914814
EP20,75,-23.360071278679484,-118.83746639737906
EP20,76,-21.580933622275296,-117.05832874097487
EP20,77,-50.921426312853015,-146.3988214315526
EP20,78,-31.846695764309615,-127.32409088300919
EP20,79,-23.30044669297017,-118.77784181166975
EP20,80,-30.477564190595217,-125.9549593092948
EP20,81,-32.179431254049234,-127.65682637274881
EP20,82,-32.49244285537641,-127.96983797407599
EP20,83,-8.426823160420483,-103.90421827912006
EP20,84,-50.60370226789681,-146.08109738659638
EP20,85,-33.1550918273349,-128.63248694603448
EP20,86,-33.25888977929682,-128.7362848979964
EP20,87,-44.87424934356869,-140.35164446226827
EP20,88,-41.72481112672841,-137.202206245428
EP20,89,-25.007008776084874,-120.48440389478445
EP20,90,-26.105645381961153,-121.58304050066073
EP20,91,-46.00075683744308,-141.47815195614265
EP20,92,-56.591224192684194,-152.06861931138377
EP20,93,-23.55251740788583,-119.0299125265854
EP20,94,-29.421532155878495,-124.89892727457807
EP20,95,-25.713122010390663,-121.19051712909024
EP20,96,-29.594340600564365,-125.07173571926394
EP20,97,-25.826300069996933,-121.30369518869651
EP20,98,-26.010576128883628,-121.4879712475832
EP20,99,-49.51343023543919,-144.99082535413876
EP20,100,-20.19218264513985,-115.66957776383943
