# Results collected after 100 snapshots.
171.05614	0.00043
171.45182	0.00043
171.84751	0.00043
172.24320	0.00043
172.63888	0.00085
173.03457	0.00085
173.43026	0.00128
173.82595	0.00128
174.22163	0.00171
174.61732	0.00171
175.01301	0.00256
175.40869	0.00256
175.80438	0.00256
176.20007	0.00256
176.59575	0.00299
176.99144	0.00299
177.38713	0.00299
177.78282	0.00341
178.17850	0.00427
178.57419	0.00427
178.96988	0.00469
179.36556	0.00469
179.76125	0.00512
180.15694	0.00555
180.55262	0.00597
180.94831	0.00683
181.34400	0.00725
181.73969	0.00896
182.13537	0.00939
182.53106	0.01109
182.92675	0.01237
183.32243	0.01280
183.71812	0.01408
184.11381	0.01451
184.50949	0.01578
184.90518	0.01621
185.30087	0.01877
185.69656	0.02133
186.09224	0.02261
186.48793	0.02517
186.88362	0.02645
187.27930	0.02773
187.67499	0.02944
188.07068	0.03242
188.46636	0.03370
188.86205	0.03797
189.25774	0.04010
189.65343	0.04266
190.04911	0.04650
190.44480	0.04778
190.84049	0.05205
191.23617	0.05546
191.63186	0.06143
192.02755	0.06613
192.42323	0.06997
192.81892	0.07423
193.21461	0.07892
193.61030	0.08447
194.00598	0.08916
194.40167	0.09556
194.79736	0.10068
195.19304	0.10623
195.58873	0.11220
195.98442	0.11732
196.38010	0.12415
196.77579	0.12969
197.17148	0.13780
197.56716	0.14761
197.96285	0.15785
198.35854	0.16937
198.75423	0.17449
199.14991	0.18345
199.54560	0.19198
199.94129	0.19966
200.33697	0.20734
200.73266	0.21459
201.12835	0.22526
201.52403	0.23592
201.91972	0.24488
202.31541	0.25768
202.71110	0.26792
203.10678	0.28029
203.50247	0.29053
203.89816	0.30162
204.29384	0.31399
204.68953	0.32722
205.08522	0.33916
205.48090	0.35111
205.87659	0.36305
206.27228	0.37457
206.66797	0.38737
207.06365	0.40188
207.45934	0.41297
207.85503	0.42577
208.25071	0.44155
208.64640	0.45350
209.04209	0.46843
209.43777	0.48507
209.83346	0.49744
210.22915	0.50853
210.62484	0.51920
211.02052	0.53200
211.41621	0.54522
211.81190	0.55845
212.20758	0.57082
212.60327	0.58447
212.99896	0.59898
213.39464	0.61348
213.79033	0.62969
214.18602	0.64505
214.58171	0.66041
214.97739	0.67065
215.37308	0.67961
215.76877	0.69070
216.16445	0.70051
216.56014	0.71288
216.95583	0.72312
217.35151	0.73123
217.74720	0.73933
218.14289	0.75043
218.53858	0.76493
218.93426	0.77602
219.32995	0.78669
219.72564	0.79821
220.12132	0.80802
220.51701	0.81826
220.91270	0.82892
221.30838	0.83618
221.70407	0.84428
222.09976	0.85239
222.49544	0.86220
222.89113	0.86860
223.28682	0.87415
223.68251	0.88140
224.07819	0.88865
224.47388	0.89334
224.86957	0.89974
225.26525	0.90742
225.66094	0.91212
226.05663	0.91681
226.45231	0.92150
226.84800	0.92662
227.24369	0.92961
227.63938	0.93345
228.03506	0.93771
228.43075	0.94070
228.82644	0.94369
229.22212	0.94753
229.61781	0.95392
230.01350	0.95563
230.40918	0.95947
230.80487	0.96331
231.20056	0.96544
231.59625	0.96672
231.99193	0.96886
232.38762	0.96971
232.78331	0.97227
233.17899	0.97398
233.57468	0.97568
233.97037	0.97824
234.36605	0.97995
234.76174	0.98038
235.15743	0.98166
235.55312	0.98336
235.94880	0.98635
236.34449	0.98763
236.74018	0.98805
237.13586	0.98933
237.53155	0.98976
237.92724	0.99019
238.32292	0.99061
238.71861	0.99189
239.11430	0.99275
239.50999	0.99488
239.90567	0.99488
240.30136	0.99531
240.69705	0.99616
241.09273	0.99616
241.48842	0.99616
241.88411	0.99659
242.27979	0.99701
242.67548	0.99701
243.07117	0.99744
243.46686	0.99744
243.86254	0.99744
244.25823	0.99744
244.65392	0.99829
245.04960	0.99829
245.44529	0.99915
245.84098	0.99915
246.23666	0.99915
246.63235	0.99915
247.02804	0.99915
247.42372	0.99915
247.81941	0.99915
248.21510	0.99915
248.61079	0.99915
249.00647	0.99915
249.40216	0.99915
249.79785	1.00000
