# Results collected after 100 snapshots.
-5.63035	0.00028
-5.51700	0.00043
-5.40364	0.00043
-5.29029	0.00043
-5.17693	0.00043
-5.06357	0.00057
-4.95022	0.00057
-4.83686	0.00057
-4.72351	0.00057
-4.61015	0.00057
-4.49679	0.00071
-4.38344	0.00085
-4.27008	0.00085
-4.15673	0.00085
-4.04337	0.00085
-3.93001	0.00114
-3.81666	0.00114
-3.70330	0.00128
-3.58995	0.00142
-3.47659	0.00142
-3.36323	0.00171
-3.24988	0.00199
-3.13652	0.00228
-3.02317	0.00228
-2.90981	0.00242
-2.79645	0.00270
-2.68310	0.00327
-2.56974	0.00356
-2.45639	0.00398
-2.34303	0.00427
-2.22967	0.00441
-2.11632	0.00526
-2.00296	0.00569
-1.88961	0.00611
-1.77625	0.00668
-1.66289	0.00711
-1.54954	0.00739
-1.43618	0.00811
-1.32283	0.00853
-1.20947	0.00882
-1.09612	0.00924
-0.98276	0.00981
-0.86940	0.01010
-0.75605	0.01067
-0.64269	0.01081
-0.52934	0.01152
-0.41598	0.01237
-0.30262	0.01308
-0.18927	0.01436
-0.07591	0.01507
0.03744	0.01621
0.15080	0.01735
0.26416	0.01863
0.37751	0.01920
0.49087	0.02019
0.60422	0.02105
0.71758	0.02290
0.83094	0.02375
0.94429	0.02489
1.05765	0.02673
1.17100	0.02816
1.28436	0.03029
1.39772	0.03242
1.51107	0.03427
1.62443	0.03612
1.73778	0.03825
1.85114	0.04010
1.96450	0.04309
2.07785	0.04394
2.19121	0.04522
2.30456	0.04650
2.41792	0.04821
2.53128	0.05048
2.64463	0.05333
2.75799	0.05589
2.87134	0.05816
2.98470	0.06086
3.09806	0.06414
3.21141	0.06584
3.32477	0.06840
3.43812	0.07139
3.55148	0.07309
3.66484	0.07580
3.77819	0.07892
3.89155	0.08163
4.00490	0.08604
4.11826	0.08874
4.23162	0.09172
4.34497	0.09499
4.45833	0.09812
4.57168	0.10353
4.68504	0.10580
4.79840	0.11149
4.91175	0.11462
5.02511	0.11889
5.13846	0.12272
5.25182	0.12912
5.36518	0.13282
5.47853	0.13680
5.59189	0.14007
5.70524	0.14406
5.81860	0.14733
5.93196	0.15216
6.04531	0.15600
6.15867	0.16027
6.27202	0.16411
6.38538	0.16766
6.49874	0.17207
6.61209	0.17676
6.72545	0.18075
6.83880	0.18544
6.95216	0.18956
7.06551	0.19369
7.17887	0.19838
7.29223	0.20421
7.40558	0.20833
7.51894	0.21331
7.63229	0.21829
7.74565	0.22327
7.85901	0.22853
7.97236	0.23422
8.08572	0.23848
8.19907	0.24374
8.31243	0.24972
8.42579	0.25427
8.53914	0.25967
8.65250	0.26564
8.76585	0.27019
8.87921	0.27446
8.99257	0.27873
9.10592	0.28470
9.21928	0.29138
9.33263	0.29835
9.44599	0.30660
9.55935	0.31385
9.67270	0.32039
9.78606	0.32850
9.89941	0.33461
10.01277	0.34073
10.12613	0.34684
10.23948	0.35438
10.35284	0.36149
10.46619	0.36917
10.57955	0.37642
10.69291	0.38424
10.80626	0.39292
10.91962	0.40017
11.03297	0.40714
11.14633	0.41638
11.25969	0.42491
11.37304	0.43345
11.48640	0.44241
11.59975	0.45321
11.71311	0.46487
11.82647	0.47753
11.93982	0.48862
12.05318	0.50028
12.16653	0.50995
12.27989	0.52218
12.39325	0.53441
12.50660	0.54508
12.61996	0.55617
12.73331	0.56584
12.84667	0.57807
12.96003	0.58888
13.07338	0.60068
13.18674	0.61320
13.30009	0.62301
13.41345	0.63638
13.52681	0.64790
13.64016	0.65927
13.75352	0.67193
13.86687	0.68444
13.98023	0.69639
14.09359	0.70634
14.20694	0.71715
14.32030	0.72938
14.43365	0.73976
14.54701	0.75341
14.66036	0.76706
14.77372	0.77958
14.88708	0.79280
15.00043	0.80390
15.11379	0.81485
15.22714	0.82679
15.34050	0.83760
15.45386	0.85054
15.56721	0.86135
15.68057	0.87088
15.79392	0.88367
15.90728	0.89491
16.02064	0.90515
16.13399	0.91510
16.24735	0.92520
16.36070	0.93743
16.47406	0.95179
16.58742	0.96374
16.70077	0.97341
16.81413	0.98834
16.92748	1.00000
