elevation_axis,g_plot
-15.646731571627257,-23.510376947905925
-15.897079276773297,-26.445737658150144
-16.147426981919338,-29.535119840243524
-16.397774687065365,-29.38539944843062
-16.648122392211405,-26.378878798457343
-16.898470097357446,-23.697719528478096
-17.148817802503473,-21.799065297141766
-17.399165507649514,-20.542114410837584
-17.649513212795554,-19.800643940444736
-17.89986091794158,-19.50189011771504
-18.15020862308762,-19.614465918632945
-18.400556328233662,-20.14062973544803
-18.65090403337969,-21.11617654386725
-18.90125173852573,-22.616350664822114
-19.15159944367177,-24.75476319102269
-19.401947148817797,-27.561087600357126
-19.652294853963838,-30.03959582242271
-19.90264255910988,-29.258179247921397
-20.152990264255905,-26.41942581814124
-20.403337969401946,-23.932101501506242
-20.653685674547987,-22.131514000484252
-20.904033379694013,-20.912692514621046
-21.154381084840054,-20.173274451357447
-21.404728789986095,-19.852064724987905
-21.65507649513212,-19.922554873323868
-21.905424200278162,-20.387477888489773
-22.155771905424203,-21.278372486148925
-22.40611961057023,-22.657658168554832
-22.65646731571627,-24.605640618652416
-22.90681502086231,-27.077043015985716
-23.157162726008337,-29.11693575865768
-23.40751043115438,-28.439475483210785
-23.65785813630042,-25.876016203117548
-23.908205841446446,-23.454548781205375
-24.158553546592486,-21.606906538232117
-24.408901251738527,-20.286307189396073
-24.659248956884568,-19.410189003795608
-24.909596662030594,-18.922293359403962
-25.159944367176635,-18.793981592893985
-25.410292072322676,-19.02022872153846
-25.660639777468703,-19.617286772637023
-25.910987482614743,-20.619453354335555
-26.161335187760784,-22.059280015987376
-26.41168289290681,-23.859189389090666
-26.66203059805285,-25.408175335504218
-26.912378303198892,-25.226886107808575
-27.16272600834492,-23.16529419508067
-27.41307371349096,-20.701762285078274
-27.663421418637,-18.539269051357685
-27.913769123783027,-16.771244227382955
-28.164116828929068,-15.351966103516675
-28.41446453407511,-14.224532018719684
-28.664812239221135,-13.343039384903193
-28.915159944367176,-12.673303966882855
-29.165507649513216,-12.190283619199791
-29.415855354659243,-11.87567915294305
-29.666203059805284,-11.71617956652703
-29.916550764951324,-11.702257416415945
-30.16689847009735,-11.827363095472833
-30.417246175243392,-12.087401144544916
-30.667593880389433,-12.480411445862046
-30.91794158553546,-13.006409135226523
-31.1682892906815,-13.667360342111389
-31.41863699582754,-14.467289930261732
-31.668984700973567,-15.412535877820703
-31.919332406119608,-16.512186532377772
-32.16968011126565,-17.778766016920823
-32.420027816411675,-19.229274393638843
-32.670375521557716,-20.886744744263993
-32.92072322670376,-22.78252852671355
-33.17107093184978,-24.959425424564248
-33.421418636995824,-27.47481792122201
-33.671766342141865,-30.397509349849955
-33.922114047287906,-33.76331321537355
-34.17246175243393,-37.32642358347015
-34.42280945757997,-39.86120384599666
-34.673157162726014,-40.070256865866796
-34.92350486787204,-39.21546582473226
