samples
-83.25156126491407
-80.42053082759205
-99.04461877349446
-89.91226215829343
-73.69957999551596
-81.57494470358179
-94.17297319293907
-88.09561851844258
-67.48240943769476
-84.78681678842356
-82.9798405259748
-72.85826330781583
-83.5318462087306
-84.04806954529153
-84.07935416401952
-78.04599099205333
-75.74720188225355
-70.33145050737329
-72.0210039625674
-89.45652749789579
-69.5836202009016
-79.81901295384097
-86.40824431535647
-89.99986949267475
-68.94639105237532
-87.53094746969035
-88.9175644961249
-84.08592320632388
-78.63707557598056
-78.532698449346
-62.8759172666528
-78.93975246579689
-87.98294804145668
-89.00255495834485
-57.61377485601413
-85.01442906373866
-95.74023928431251
-89.43178793163966
-94.8945846778904
-91.44723366940731
-86.30682953208351
-79.50147528291168
-66.9873676310095
-72.33111472764878
-84.3568643355563
-74.50830876473971
-80.35536722006259
-76.49936384222438
-65.98343944452705
-92.06644091712413
-97.07405438064718
-81.3098867736445
-86.46884555545162
-72.78447822432754
-90.04688896437244
-68.2009958825215
-99.54046111897243
-63.45775859167819
-83.4584616748238
-75.01724505374183
-72.70496418561981
-84.70172981939444
-63.41034306077175
-87.83167245980515
-78.82542335599229
-89.23224361775425
-82.66690975873584
-88.99827125089735
-78.23768057251041
-88.65875717520507
-91.56346421299624
-96.46368891250368
-65.36895780896481
-52.58299621795722
-88.34329448427702
-70.36304429400295
-89.6721849195188
-89.81900248304945
-85.51879620614208
-65.58886556476294
-94.39360313588517
-66.37196174154289
-95.60291919948831
-87.57896629739832
-60.577674194626866
-72.72768125005848
-95.80264056229935
-79.81802025724996
-86.46587668733872
-68.42535255551701
-92.1324923256278
-88.53035282574385
-70.28950540332852
-69.11188127016372
-90.32645932464786
-57.68603275103045
-81.94226974651241
-82.80408711070618
-81.52284001565222
-86.3801539959354
-99.30051536914524
-82.59525669759171
-69.38654583990592
-90.09082209375296
-75.65671866607205
-83.93111692087763
-51.753805931433604
-64.32880056772332
-86.33061130773413
-71.5226903204215
-88.22311873600512
-74.1406940880756
-51.753805931433604
-90.57354612686437
-77.71214907685595
-87.82625209573129
-93.83850293851603
-77.7451962914506
-65.4186752959489
-62.34068600296241
-91.30266771419173
-70.36374502880649
-93.11743890438893
-86.24498633783445
-71.92575911118038
-92.88834898818766
-91.70013557731274
-88.55402821060085
-79.27838319291847
-88.98295193660701
-86.21291150359437
-81.14283962763022
-83.46159155773879
-91.21560281538521
-76.16529479496522
-95.01332872004907
-68.80866904153461
-85.84064002053626
-84.12358591436606
-91.01075205100213
-53.674450980431
-88.18255798012613
-80.75529664991805
-58.761061183827515
-74.07315157776091
-54.29857294217758
-81.35356106881383
-89.81876588560588
-55.339131546482285
-94.17679095996603
-91.26918854294198
-84.0405756492193
-81.03946022617806
-81.94244884389755
-83.67867227050951
-61.14412751975677
-91.96670837211343
-94.7450725909161
-92.89434278896354
-98.0170192786641
-85.81472809642668
-94.23670016361696
-94.5607887689139
-79.78566536690563
-78.05999748358269
-63.86609861153423
-91.5614013900769
-61.92611372078375
-82.36705667735741
-71.11723721601774
-89.44698954625153
-62.5444748279623
-86.04294236591484
-92.32348545138635
-84.32621825634845
-82.0525048112573
-67.73666544514639
-82.91485477401696
-79.02248570129488
-78.22717202650081
-73.78387723290223
-84.14279216339398
-87.73462868304907
-82.61190529893159
-81.08079517840685
-60.73754063224909
-87.73270219054407
-90.33680411021628
-83.68997247613746
-86.29205424305766
-90.89293910242964
-93.32682905731012
-85.99245617393458
-91.69281238043106
-85.83239812352453
-63.24608488155412
-93.95008838045848
-69.16588529462678
-87.86662771803992
-65.42842928781252
-83.63030556137579
-63.9109831050486
-86.93169570981743
-79.20923218324774
-71.66913386756343
-82.44559048463394
-67.42253773202988
-89.51516534013629
-93.30459647662991
-94.78368751164615
-64.44031555773302
-88.71134180885157
-96.94318153470445
-88.0605928457558
-81.59897035577153
-70.8339281125332
-92.60727041458516
-85.6414432088701
-94.65347519900412
-93.45720059942963
-90.0313975069146
-93.97963385331275
-65.38956568719739
-66.18263685077972
-82.02036883799923
-93.13540030102693
-90.10087526953635
-82.15241133993759
-89.26896625406654
-90.62177476850094
-76.60980901558527
-70.54382885697297
-90.4366208210834
-89.84374229073336
-65.25740571984474
-99.59633130388224
-62.67327643964548
-93.57836664644445
-76.22515293844816
-88.42418862544308
-80.4109526173764
-70.52395992979085
-78.40123093922531
-60.804194802408475
-82.70631241160146
-94.17759665352253
-68.67116813497377
-84.72127730348966
-92.89369201567973
-86.25931105051723
-87.77770361560776
-90.99777045933672
-93.06912710181476
-90.1303073237073
-84.68113427782093
-64.64135859866937
-69.95433946991268
-53.76919732161411
-90.3051843334436
-56.88634112340146
-70.02118380478437
-70.51114308271107
-83.57807375614644
-79.82043870432372
-79.15548480511502
-74.5436459004061
-86.66951596609547
-79.82646623343295
-81.90011335955998
-96.76722452515547
-75.91342012407456
-79.43711893710953
-92.48230433585948
-51.753805931433604
-96.0875707225084
-89.64358754869394
-83.1296573978876
-72.50867969306276
-88.80087103217774
-87.78976322166058
-80.22414331107825
-74.24812761968072
-64.72465093110672
-62.57536611620406
-81.25944993607
-82.27013992249547
-73.60375004397022
-88.77505631477577
-63.8965342415448
-66.53781181177015
-70.5296509895816
-97.12522759007189
-88.11655475710319
-83.70476423623913
-71.25491539557034
-85.70065877966171
-86.6279486411095
-100.49363655062982
-82.74762004343826
-80.52432844478784
-85.43925169234
-67.46660260213855
-82.18978615482406
-94.9801949584361
-92.23956749794547
-57.625486749086825
-89.89132876440374
-98.50510357901159
-83.6833366755285
-86.53774132526192
-94.42240728123838
-91.42199236917078
-88.39239336422943
-84.65696885618108
-87.27104191096089
-59.29940142259127
-80.3319753084508
-81.29953369066104
-83.28782259299606
-93.19005983525271
-87.1082351690263
-85.4638169665252
-84.0981083717398
-79.65079261401917
-68.90090625638392
-85.63530344780895
-90.1772737894008
-86.99512577702816
-85.84019990643063
-85.40658582742851
-95.78434788885198
-68.12813730504901
-82.94751197678643
-90.30132301300983
-82.80806537232293
-90.91464978264277
-87.54342841592249
-67.59996136693813
-53.431876579270856
-87.75763251982397
-57.38570966448406
-88.11051072353948
-86.79684477752855
-85.5168880589003
-83.24365972994636
-91.20652755005807
-77.50182198663131
-82.92038213452233
-90.87834640838231
-87.08654834495442
-90.61234085105716
-86.98668888375346
-86.67661902560873
-77.87392610464666
-67.53856995112871
-57.636600568033685
-91.10435364086439
-82.71308379308543
-86.87587098275506
-78.91526276550746
-87.60014506331683
-82.12142472011331
-69.43245480366814
-67.374129365431
-69.61083796592865
-98.22242061670292
-92.15500380907251
-90.03430704929283
-62.88148322895859
-72.19336292049579
-99.96553391399387
-77.31091409192007
-91.27578014573375
-70.3204311979625
-71.989597731309
-66.75857366292698
-82.23835139453355
-88.90877919353306
-93.06286084783375
-67.80592653773239
-86.88319114139018
-79.0199220909333
-90.5224948497357
-74.17209975385121
-93.07008567454841
-86.46134350025818
-91.90259621412075
-84.4866484081204
-87.56128240519033
-92.15266431198359
-95.7472130167926
-77.21954602048524
-84.18850552416956
-77.51653426577141
-87.88567933565744
-84.56820205981683
-59.66493290288318
-64.6478918305307
-63.29958584350063
-64.56994668256014
-91.13927618337924
-84.86184293087041
-90.4224109746327
-86.77997472882339
-86.66645913788656
-85.02932498282306
-76.31827558760718
-79.65508866341727
-70.33437543576282
-63.29685431760831
-88.06466118623595
-75.22737375241599
-82.94210989350614
-56.42966419081829
-81.5368223559602
-83.75476008131882
-69.1160368962636
-76.51640964918374
-91.21079923851958
-70.76164327043077
-95.63982273994186
-80.249502545211
-81.96829919915474
-60.39938779868977
-89.95837582741265
-88.40005946358083
-72.63801493566851
-88.99885238594618
-66.11577784443301
-78.55466224903373
-88.92580679041623
-86.84415951230945
-72.88068121071065
-77.2976954136795
-79.95616017951484
-71.17018419912151
-90.34667157854683
-55.09645679811651
-84.0412152211729
-72.2250840174395
-88.58472038601408
-69.23563320985268
-61.3092277198004
-64.8173658846426
-88.48113993655082
-84.19060351554111
-90.96781166126563
-91.57659816609106
-88.26859609951525
-91.50977137144359
-65.45208362721749
-66.10740533561946
-64.84051409743097
-78.89578223196482
-79.5411429806845
-88.74517410362948
-82.31625193278848
-71.84460183763105
-75.95701683942397
-86.16326264762324
-80.57927899665901
-61.38587162459694
-92.58548352209915
-62.578511110322374
-70.82641987793478
-88.0330289333341
-71.43917058449789
-64.81690378807711
-76.74391598052166
-59.350849389250804
-90.54428833893846
-69.42364235704547
-95.18155605411523
-60.378639419046685
-70.78710668779715
-67.64242037119031
-76.26691997096228
-90.20414034507596
-84.9500020085352
-86.3052541282938
-87.77198642970421
-86.18746141427283
-85.24528442573752
-71.31829671998017
-83.28402165186345
-60.66421515727454
-72.61732246926242
-85.94046931062164
-96.39040214194125
-83.37814403826965
-87.6092941672448
-82.46467338615459
-87.11696197176032
-90.2728316347766
-83.05412685801748
-80.8564165075552
-63.85093596870918
-75.4869483926696
-76.7903543566561
-87.20412258540291
-82.41489451609525
-81.43831478698328
-95.0381880408721
-86.87307582171626
-80.85660809189328
-72.23885288864552
-65.80460412125043
-66.09903727410868
-91.6352408390395
-68.46986855437565
-89.22153213709669
-81.75000005497729
-93.52519867667134
-76.64110041203385
-71.33179043256015
-89.22051293549094
-76.6899154722283
-83.40555672265063
-90.09647215036645
-68.78041015181589
-90.86631581524777
-73.82703415081275
-93.94889515972793
-94.85060768753857
-78.66390116181465
-100.1206077695305
-73.48181834167362
-81.2399636679963
-61.27575945197908
-88.18965506003708
-91.76886451941019
-82.2284932862033
-96.63401993247057
-66.00825194972332
-89.11428706348758
-81.26961353559801
-86.00037533913829
-56.350621214634856
-70.12734129726914
-90.83647748410482
-88.73226333018813
-91.37789769643332
-88.1645101887468
-59.47989146026357
-92.12713862148283
-79.24841696848925
-72.72489006789188
-61.18363003180371
-97.16041129565987
-83.20508816466238
-86.92973508244116
-71.14126624756247
-63.4011672728986
-85.01433432884593
-86.39287857130998
-105.2787663234829
-99.29324267246238
-98.60929333498838
-83.74460380462048
-68.583234284468
-87.16461637705424
-77.23466246285092
-62.61649760769457
-66.11504414211359
-77.60983967166995
-85.80959345231045
-83.74234882460138
-88.65620912751424
-66.30487438447298
-66.09482461656177
-93.10656548284676
-83.89674351901135
-69.69571776508576
-87.00578503366759
-87.54582437599724
-67.91548613402396
-59.70880622491856
-63.83986845411389
-68.89920265088998
-64.2743509379938
-88.01973078303456
-82.66161897007166
-82.17305491808725
-88.57615585269272
-95.56970208080452
-79.92064620839183
-92.19649243579879
-66.23742973784849
-64.35159993613594
-89.2282280961297
-78.06144703559279
-83.29436901325359
-86.15652546916918
-82.5060996062063
-82.95023889606946
-92.42822531349177
-90.56659863528367
-73.67080221973478
-85.00291275439284
-97.5727321548294
-63.26425930345715
-73.60409387569008
-97.46671232507667
-67.2028634914015
-78.05834754366165
-66.09643125215003
-69.76458900995303
-79.87915933972319
-85.52715753848837
-97.30530576646416
-61.04329880457746
-91.70087920733917
-66.04631994007497
-80.17190685760434
-88.00397066896579
-88.56595486947137
-90.20433380211617
-73.38043541457043
-87.88074875702651
-81.35227028964408
-79.41161530078696
-92.41239303538448
-69.09428738813924
-62.79584986857165
-92.3221406384252
-79.84300098920927
-91.13794528842334
-62.986878206038845
-92.77700391747928
-83.61196497488439
-83.3028360959441
-99.93313761797427
-94.50540095118663
-86.74343389782399
